file,status,n_salt_bridges_int,n_aromatic_stacking_int,n_hydrophobic_int,n_repulsive_int
neg_7YMJ_cleaned__vhh_7MFU_0_cleaned_2.pdb,OK,0,0,2,0
neg_7YMJ_cleaned__vhh_9FZC_cleaned_1.pdb,OK,0,0,1,2
neg_7YDM_cleaned__vhh_6PB0_cleaned_2.pdb,OK,2,0,13,1
neg_7YDP_cleaned__vhh_9EGN_cleaned_1.pdb,OK,2,0,12,4
neg_7YDP_cleaned__vhh_7MDW_cleaned_2.pdb,OK,6,0,14,13
neg_8BZY_cleaned__vhh_7ZK1_cleaned_2.pdb,OK,0,0,14,0
neg_8BZY_cleaned__vhh_8B41_cleaned_1.pdb,OK,0,0,19,0
neg_8C02_cleaned__vhh_8EN2_cleaned_2.pdb,OK,0,0,4,0
neg_8C02_cleaned__vhh_8H91_1_cleaned_1.pdb,OK,0,0,17,0
neg_8B41_cleaned__vhh_3STB_1_cleaned_2.pdb,OK,0,1,43,2
neg_8B41_cleaned__vhh_4I0C_0_cleaned_1.pdb,OK,0,0,61,0
neg_8DAM_0_cleaned__vhh_7D3S_cleaned_2.pdb,OK,1,0,36,0
neg_8DAM_0_cleaned__vhh_7ZMS_cleaned_1.pdb,OK,1,0,26,0
neg_8DAM_1_cleaned__vhh_6JB8_cleaned_1.pdb,OK,0,0,4,2
neg_8DAM_1_cleaned__vhh_7QNE_cleaned_2.pdb,OK,0,1,24,2
neg_8DAM_cleaned__vhh_8F0J_cleaned_2.pdb,OK,1,0,6,0
neg_8E0E_cleaned__vhh_5O03_cleaned_2.pdb,OK,0,0,35,1
neg_8DAM_cleaned__vhh_8QF4_cleaned_1.pdb,OK,0,0,23,1
neg_8E3X_cleaned__vhh_7UPM_cleaned_2.pdb,OK,2,0,11,2
neg_8E3X_cleaned__vhh_7Y9T_cleaned_1.pdb,OK,3,0,27,6
neg_8E3Y_cleaned__vhh_4LGP_cleaned_1.pdb,OK,1,0,7,5
neg_8E3Y_cleaned__vhh_7Y0O_cleaned_2.pdb,OK,0,0,37,1
neg_8EW6_cleaned__vhh_6SSI_1_cleaned_1.pdb,OK,0,0,0,0
neg_8E3Z_cleaned__vhh_4NBY_cleaned_1.pdb,OK,3,0,22,1
neg_8E3Z_cleaned__vhh_9UCP_cleaned_2.pdb,OK,1,0,22,4
neg_8F0K_cleaned__vhh_8QZ4_cleaned_2.pdb,OK,1,0,11,3
neg_8F0J_cleaned__vhh_6GJU_0_cleaned_1.pdb,OK,0,0,28,2
neg_8F0J_cleaned__vhh_7R24_1_cleaned_2.pdb,OK,7,0,14,10
neg_8F2A_cleaned__vhh_8DM0_cleaned_1.pdb,OK,0,0,32,4
neg_8F2B_cleaned__vhh_6GKD_0_cleaned_2.pdb,OK,3,0,48,4
neg_8F76_cleaned__vhh_8OWW_cleaned_2.pdb,OK,4,0,11,7
neg_8FLR_cleaned__vhh_7N4N_cleaned_2.pdb,OK,1,0,19,3
neg_8FLR_cleaned__vhh_9YC3_cleaned_1.pdb,OK,0,0,13,1
neg_8FLS_cleaned__vhh_2XV6_1_cleaned_2.pdb,OK,2,0,14,4
neg_8FLQ_cleaned__vhh_8X79_cleaned_1.pdb,OK,2,0,49,4
neg_8FLS_cleaned__vhh_8G0I_cleaned_1.pdb,OK,1,0,29,4
neg_8FLT_cleaned__vhh_7R1Z_1_cleaned_2.pdb,OK,2,0,13,4
neg_8FLT_cleaned__vhh_7V9L_cleaned_1.pdb,OK,4,0,54,4
neg_8FLU_cleaned__vhh_7ZKZ_0_cleaned_2.pdb,OK,2,0,22,8
neg_8FU6_cleaned__vhh_7NVN_0_cleaned_1.pdb,OK,4,0,23,5
neg_8FU6_cleaned__vhh_3QSK_cleaned_2.pdb,OK,1,0,7,5
neg_8GW8_cleaned__vhh_4WGV_cleaned_2.pdb,OK,1,0,13,1
neg_8GW8_cleaned__vhh_8FLQ_cleaned_1.pdb,OK,2,0,30,4
neg_8H4I_cleaned__vhh_7VVM_cleaned_2.pdb,OK,1,0,23,1
neg_8H4I_cleaned__vhh_8U26_cleaned_1.pdb,OK,2,0,26,2
neg_8H4K_cleaned__vhh_7OMM_1_cleaned_1.pdb,OK,1,0,24,3
neg_8H4K_cleaned__vhh_6OBM_cleaned_2.pdb,OK,2,0,17,5
neg_8H4L_cleaned__vhh_8E3X_cleaned_1.pdb,OK,4,0,12,2
neg_8H4L_cleaned__vhh_8X7A_cleaned_2.pdb,OK,3,0,23,1
neg_8HA0_cleaned__vhh_7MFU_1_cleaned_2.pdb,OK,1,0,7,6
neg_8HAF_cleaned__vhh_6VBG_cleaned_2.pdb,OK,3,0,19,9
neg_8HAO_cleaned__vhh_7PAF_cleaned_2.pdb,OK,3,0,78,6
neg_8HAF_cleaned__vhh_7LLL_cleaned_1.pdb,OK,0,0,22,1
neg_8HJ0_cleaned__vhh_7DSS_1_cleaned_2.pdb,OK,1,0,16,5
neg_8HJ2_cleaned__vhh_8YSF_cleaned_2.pdb,OK,4,0,15,3
neg_8HJ2_cleaned__vhh_6UKT_1_cleaned_1.pdb,OK,3,0,13,4
neg_8HJ1_cleaned__vhh_6X18_cleaned_2.pdb,OK,2,0,26,3
neg_8HJ1_cleaned__vhh_8GQ5_cleaned_1.pdb,OK,2,0,11,4
neg_8IM0_cleaned__vhh_1SQ2_0_cleaned_1.pdb,OK,1,0,14,0
neg_8HMV_cleaned__vhh_9ULP_cleaned_2.pdb,OK,2,0,11,3
neg_8IM0_cleaned__vhh_9G2G_cleaned_2.pdb,OK,0,0,28,0
neg_8HTI_cleaned__vhh_8WEO_cleaned_1.pdb,OK,1,0,4,4
neg_8IOD_cleaned__vhh_7KM5_1_cleaned_2.pdb,OK,1,0,3,6
neg_8IOD_cleaned__vhh_7Q3R_0_cleaned_1.pdb,OK,2,0,9,5
neg_8IOC_cleaned__vhh_6UC6_0_cleaned_1.pdb,OK,1,0,7,2
neg_8IQ4_cleaned__vhh_4W6W_cleaned_1.pdb,OK,0,0,15,2
neg_8IQ4_cleaned__vhh_5J1S_cleaned_2.pdb,OK,1,1,33,0
neg_8IQ6_cleaned__vhh_7ANQ_cleaned_1.pdb,OK,0,0,17,6
neg_8IQ6_cleaned__vhh_8XLD_cleaned_2.pdb,OK,0,0,37,0
neg_8ITL_cleaned__vhh_4GRW_0_cleaned_1.pdb,OK,3,0,20,10
neg_8ITL_cleaned__vhh_6OQ7_cleaned_2.pdb,OK,0,0,14,5
neg_8IW9_cleaned__vhh_4EJ1_cleaned_1.pdb,OK,1,0,9,3
neg_8IW9_cleaned__vhh_7XTB_cleaned_2.pdb,OK,1,0,12,1
neg_8JIQ_cleaned__vhh_4GRW_0_cleaned_2.pdb,OK,0,0,11,4
neg_8JIQ_cleaned__vhh_7LLY_cleaned_1.pdb,OK,5,0,29,5
neg_8ITM_cleaned__vhh_6OS0_cleaned_2.pdb,OK,4,1,64,10
neg_8ITM_cleaned__vhh_7ZKZ_cleaned_1.pdb,OK,2,0,11,6
neg_8IZB_cleaned__vhh_6RAJ_cleaned_2.pdb,OK,1,0,10,7
neg_8JIS_cleaned__vhh_2BSE_1_cleaned_1.pdb,OK,2,0,14,3
neg_8JIS_cleaned__vhh_7N0I_cleaned_2.pdb,OK,3,0,17,7
neg_8JIT_cleaned__vhh_5MWN_0_cleaned_1.pdb,OK,1,0,11,2
neg_8JIT_cleaned__vhh_7R98_cleaned_2.pdb,OK,0,0,7,2
neg_8IZB_cleaned__vhh_8HXR_cleaned_1.pdb,OK,4,0,17,7
neg_8JIU_cleaned__vhh_7KLW_cleaned_1.pdb,OK,0,0,18,2
neg_8JIU_cleaned__vhh_8DCR_cleaned_2.pdb,OK,3,0,21,3
neg_8JTW_cleaned__vhh_8F0K_cleaned_2.pdb,OK,0,1,44,2
neg_8JTW_cleaned__vhh_8JJV_cleaned_1.pdb,OK,0,0,15,3
neg_8JTX_cleaned__vhh_6SGE_cleaned_2.pdb,OK,0,0,1,0
neg_8JTX_cleaned__vhh_7FIN_cleaned_1.pdb,OK,1,1,28,3
neg_8JTY_cleaned__vhh_5O04_2_cleaned_1.pdb,OK,0,0,54,0
neg_8JTY_cleaned__vhh_7R1Z_0_cleaned_2.pdb,OK,1,0,24,2
neg_8K8J_cleaned__vhh_6SSI_1_cleaned_2.pdb,OK,0,0,0,3
neg_8JXR_cleaned__vhh_6JSZ_cleaned_1.pdb,OK,0,0,9,0
neg_8K8J_cleaned__vhh_7ME7_cleaned_1.pdb,OK,3,0,18,3
neg_8JXR_cleaned__vhh_8DYP_cleaned_2.pdb,OK,0,0,9,0
neg_8JXS_cleaned__vhh_6RAJ_cleaned_2.pdb,OK,1,0,2,2
neg_8JXS_cleaned__vhh_7DST_1_cleaned_1.pdb,OK,2,0,9,0
neg_8KH5_cleaned__vhh_6OQ8_cleaned_1.pdb,OK,1,0,2,3
neg_8KH5_cleaned__vhh_7YIT_cleaned_2.pdb,OK,2,0,6,1
neg_8PM2_cleaned__vhh_7F55_cleaned_1.pdb,OK,0,0,20,0
neg_8U26_cleaned__vhh_4POU_cleaned_1.pdb,OK,1,0,8,2
neg_8UHB_cleaned__vhh_9MY8_cleaned_2.pdb,OK,1,0,14,1
neg_8UHB_cleaned__vhh_4TVS_cleaned_1.pdb,OK,4,0,13,3
neg_8U26_cleaned__vhh_8DAM_cleaned_2.pdb,OK,0,0,3,3
neg_8W87_cleaned__vhh_5E5M_0_cleaned_2.pdb,OK,0,0,10,2
neg_8W87_cleaned__vhh_6X9V_cleaned_1.pdb,OK,2,0,8,1
neg_8W88_cleaned__vhh_7ZOX_1_cleaned_2.pdb,OK,2,0,17,2
neg_8WG8_cleaned__vhh_6P9Y_cleaned_2.pdb,OK,1,0,7,3
neg_8WG8_cleaned__vhh_7Z1B_0_cleaned_1.pdb,OK,4,0,18,5
neg_8W88_cleaned__vhh_4LGP_cleaned_1.pdb,OK,1,0,11,3
neg_8X79_cleaned__vhh_6GJS_0_cleaned_1.pdb,OK,2,0,6,1
neg_8WG7_cleaned__vhh_3ZLQ_cleaned_1.pdb,OK,1,0,14,3
neg_8X79_cleaned__vhh_7ZMP_cleaned_2.pdb,OK,4,0,13,5
neg_8X7A_cleaned__vhh_7VUI_cleaned_1.pdb,OK,3,0,16,2
neg_8X7A_cleaned__vhh_7WU2_cleaned_2.pdb,OK,1,0,16,2
neg_9LM6_cleaned__vhh_6RTW_cleaned_2.pdb,OK,1,1,52,3
neg_9LM6_cleaned__vhh_8XLD_cleaned_1.pdb,OK,0,0,17,1
neg_9DJW_0_cleaned__vhh_4MQS_cleaned_2.pdb,OK,2,0,19,5
neg_9TH6_cleaned__vhh_7R24_0_cleaned_1.pdb,OK,0,2,18,0
neg_9TH6_cleaned__vhh_7NFR_cleaned_2.pdb,OK,1,2,19,0
neg_9MY8_cleaned__vhh_6SGE_cleaned_2.pdb,OK,1,0,14,0
neg_1BJ1_cleaned__vhh_3QXW_cleaned_2.pdb,OK,0,0,4,0
neg_9MY8_cleaned__vhh_8YKD_cleaned_1.pdb,OK,1,0,29,3
